icp,meter,Lv circuit,DTX,ICP startdate,Icp endate,Reason
0002215483WED47,,T818-U02,T818,2022-05-01 00:00:00,2023-08-23 00:00:00,tx change
0002215483WED47,,T7731-U01,T7731,2023-08-23 00:00:00,,
0002215489WEFD6,10057145,T818-U02,T818,2022-05-01 00:00:00,2023-08-23 00:00:00,tx change
0002215489WEFD6,10057145,T7731-U01,T7731,2023-08-23 00:00:00,,
0002215495WE665,,T818-U02,T818,2022-05-01 00:00:00,2023-08-23 00:00:00,tx change
0002215495WE665,,T7731-U01,T7731,2023-08-23 00:00:00,,
0002215499WE57B,10057972,T818-U02,T818,2022-05-01 00:00:00,2023-08-23 00:00:00,tx change
0002215499WE57B,10057972,T7731-U01,T7731,2023-08-23 00:00:00,,
0002215504WECC3,10029237,T818-U02,T818,2022-05-01 00:00:00,2023-08-23 00:00:00,tx change
0002215504WECC3,10029237,T7731-U01,T7731,2023-08-23 00:00:00,,
0002215514WE66E,10029235,T818-U02,T818,2022-05-01 00:00:00,2023-08-23 00:00:00,tx change
0002215514WE66E,10029235,T7731-U01,T7731,2023-08-23 00:00:00,,
0002215556WE44E,10057959,T1489-U01,T1489,2022-05-01 00:00:00,2022-12-21 00:00:00,tx change
0002215556WE44E,10057959,T2356-U03,T2356,2022-12-21 00:00:00,,
0002215913WE7A8,10029244,T3955-U06,T3955,2022-05-01 00:00:00,2022-09-02 00:00:00,tx change
0002215913WE7A8,10029244,T1750-U04,T1750,2022-09-02 00:00:00,,
0002215932WE6B8,10057117,T3955-U06,T3955,2022-05-01 00:00:00,2022-09-02 00:00:00,tx change
0002215932WE6B8,10057117,T1750-U04,T1750,2022-09-02 00:00:00,,
0002215933WEAFD,10057120,T3955-U06,T3955,2022-05-01 00:00:00,2022-09-02 00:00:00,tx change
0002215933WEAFD,10057120,T1750-U04,T1750,2022-09-02 00:00:00,,
0002224415WE3A3,10055466,T3257-U03,T3257,2022-05-01 00:00:00,2023-07-13 00:00:00,tx change
0002224415WE3A3,10055466,T7642-U01,T7642,2023-07-13 00:00:00,,
0002224425WE45B,,T3257-U03,T3257,2022-05-01 00:00:00,2023-07-13 00:00:00,tx change
0002224425WE45B,,T7642-U01,T7642,2023-07-13 00:00:00,,
0002224525WED5F,10056846,T3257-U04,T3257,2022-05-01 00:00:00,2023-07-13 00:00:00,tx change
0002224525WED5F,10056846,T7642-U04,T7642,2023-07-13 00:00:00,,
0002224855WED0A,10056548,T3257-U04,T3257,2022-05-01 00:00:00,2023-07-13 00:00:00,tx change
0002224855WED0A,10056548,T7642-U03,T7642,2023-07-13 00:00:00,,
0002224911WE7A1,,T3257-U03,T3257,2022-05-01 00:00:00,2023-07-13 00:00:00,tx change
0002224911WE7A1,,T7642-U03,T7642,2023-07-13 00:00:00,,
0002224912WEB61,,T3257-U03,T3257,2022-05-01 00:00:00,2023-07-13 00:00:00,tx change
0002224912WEB61,,T7642-U03,T7642,2023-07-13 00:00:00,,
0002224913WE724,,T3257-U03,T3257,2022-05-01 00:00:00,2023-07-13 00:00:00,tx change
0002224913WE724,,T7642-U01,T7642,2023-07-13 00:00:00,,
0002224914WEAEE,10055773,T3257-U03,T3257,2022-05-01 00:00:00,2023-07-13 00:00:00,tx change
0002224914WEAEE,10055773,T7642-U01,T7642,2023-07-13 00:00:00,,
0002224915WE6AB,,T3257-U03,T3257,2022-05-01 00:00:00,2023-07-13 00:00:00,tx change
0002224915WE6AB,,T7642-U01,T7642,2023-07-13 00:00:00,,
0002224916WEA6B,10055465,T3257-U03,T3257,2022-05-01 00:00:00,2023-07-13 00:00:00,tx change
0002224916WEA6B,10055465,T7642-U01,T7642,2023-07-13 00:00:00,,
0002224917WE62E,,T3257-U03,T3257,2022-05-01 00:00:00,2023-07-13 00:00:00,tx change
0002224917WE62E,,T7642-U01,T7642,2023-07-13 00:00:00,,
0002224919WE5B5,10057799,T3257-U03,T3257,2022-05-01 00:00:00,2023-07-13 00:00:00,tx change
0002224919WE5B5,10057799,T7642-U01,T7642,2023-07-13 00:00:00,,
0002224921WE059,10041639,T3257-U03,T3257,2022-05-01 00:00:00,2023-07-13 00:00:00,tx change
0002224921WE059,10041639,T7642-U01,T7642,2023-07-13 00:00:00,,
0002224924WED16,10055421,T3257-U03,T3257,2022-05-01 00:00:00,2023-07-13 00:00:00,tx change
0002224924WED16,10055421,T7642-U02,T7642,2023-07-13 00:00:00,,
0002224925WE153,10059413,T3257-U03,T3257,2022-05-01 00:00:00,2023-07-13 00:00:00,tx change
0002224925WE153,10059413,T7642-U02,T7642,2023-07-13 00:00:00,,
0002224926WED93,10059409,T3257-U03,T3257,2022-05-01 00:00:00,2023-07-13 00:00:00,tx change
0002224926WED93,10059409,T7642-U02,T7642,2023-07-13 00:00:00,,
0002224927WE1D6,10057332,T3257-U03,T3257,2022-05-01 00:00:00,2023-07-13 00:00:00,tx change
0002224927WE1D6,10057332,T7642-U02,T7642,2023-07-13 00:00:00,,
0002224928WEE08,10058678,T3257-U03,T3257,2022-05-01 00:00:00,2023-07-13 00:00:00,tx change
0002224928WEE08,10058678,T7642-U02,T7642,2023-07-13 00:00:00,,
0002224929WE24D,10059425,T3257-U03,T3257,2022-05-01 00:00:00,2023-07-13 00:00:00,tx change
0002224929WE24D,10059425,T7642-U02,T7642,2023-07-13 00:00:00,,
0002224967WE373,10045363,T665-U04,T665,2022-05-01 00:00:00,2023-07-23 00:00:00,tx change
0002224967WE373,10045363,T6494-U03,T6494,2023-07-23 00:00:00,,
0002224968WECAD,10055292,T665-U04,T665,2022-05-01 00:00:00,2023-07-23 00:00:00,tx change
0002224968WECAD,10055292,T6494-U03,T6494,2023-07-23 00:00:00,,
0002224969WE0E8,,T665-U04,T665,2022-05-01 00:00:00,2023-07-23 00:00:00,tx change
0002224969WE0E8,,T6494-U03,T6494,2023-07-23 00:00:00,,
0002224972WE491,,T665-U04,T665,2022-05-01 00:00:00,2023-07-23 00:00:00,tx change
0002224972WE491,,T6494-U03,T6494,2023-07-23 00:00:00,,
0002228031WE87D,10034758,T2217-U05,T2217,2022-05-01 00:00:00,2024-02-28 00:00:00,tx change
0002228031WE87D,10034758,T1996-U06,T1996,2024-02-28 00:00:00,,
0002233896WEAA4,10021318,T2154-U04,T2154,2022-05-01 00:00:00,2023-04-06 00:00:00,tx change
0002233896WEAA4,10021318,T7642-U02,T7642,2023-04-06 00:00:00,,
0002260265WEDED,,T818-U02,T818,2022-05-01 00:00:00,2023-08-23 00:00:00,tx change
0002260265WEDED,,T7731-U01,T7731,2023-08-23 00:00:00,,
0002260267WED68,,T818-U02,T818,2022-05-01 00:00:00,2023-08-23 00:00:00,tx change
0002260267WED68,,T7731-U01,T7731,2023-08-23 00:00:00,,
0002260525WE04A,10057986,T6081-U01,T6081,2022-05-01 00:00:00,2022-11-29 00:00:00,Meter change
0002260525WE04A,10072620,T6081-U01,T6081,2022-11-29 00:00:00,,
0002260553WE498,,T818-U03,T818,2022-05-01 00:00:00,2023-08-23 00:00:00,tx change
0002260553WE498,,T7731-U02,T7731,2023-08-23 00:00:00,,
0002260625WE349,10057899,T818-U05,T818,2022-05-01 00:00:00,2023-08-23 00:00:00,tx change
0002260625WE349,10057899,T7731-U02,T7731,2023-08-23 00:00:00,,
0002260871WEC40,,T818-U05,T818,2022-05-01 00:00:00,2023-08-23 00:00:00,tx change
0002260871WEC40,,T7731-U02,T7731,2023-08-23 00:00:00,,
0002260872WE080,10044106,T818-U05,T818,2022-05-01 00:00:00,2023-08-23 00:00:00,tx change
0002260872WE080,10044106,T7731-U02,T7731,2023-08-23 00:00:00,,
0002260901WE019,,T818-U05,T818,2022-05-01 00:00:00,2023-08-23 00:00:00,tx change
0002260901WE019,,T7731-U02,T7731,2023-08-23 00:00:00,,
0002260902WECD9,,T818-U05,T818,2022-05-01 00:00:00,2023-08-23 00:00:00,tx change
0002260902WECD9,,T7731-U02,T7731,2023-08-23 00:00:00,,
0002260903WE09C,,T818-U05,T818,2022-05-01 00:00:00,2023-08-23 00:00:00,tx change
0002260903WE09C,,T7731-U02,T7731,2023-08-23 00:00:00,,
0002260904WED56,10042896,T818-U05,T818,2022-05-01 00:00:00,2023-08-23 00:00:00,tx change
0002260904WED56,10042896,T7731-U02,T7731,2023-08-23 00:00:00,,
0002260909WE20D,10057833,T818-U02,T818,2022-05-01 00:00:00,2023-08-23 00:00:00,tx change
0002260909WE20D,10057833,T7731-U01,T7731,2023-08-23 00:00:00,,
0002260911WEAB4,,T818-U02,T818,2022-05-01 00:00:00,2023-08-23 00:00:00,tx change
0002260911WEAB4,,T7731-U01,T7731,2023-08-23 00:00:00,,
0002303991WEB2A,10032943,T803-U04,T803,2022-05-01 00:00:00,2023-09-13 00:00:00,tx change
0002303991WEB2A,10032943,T7528-U01,T7528,2023-09-13 00:00:00,,
0002303992WE7EA,10047362,T803-U04,T803,2022-05-01 00:00:00,2023-09-13 00:00:00,tx change
0002303992WE7EA,10047362,T7528-U01,T7528,2023-09-13 00:00:00,,
0002303994WE665,10042663,T803-U04,T803,2022-05-01 00:00:00,2023-09-13 00:00:00,tx change
0002303994WE665,10042663,T7528-U01,T7528,2023-09-13 00:00:00,,
0002307652WE98A,10031580,T803-U04,T803,2022-05-01 00:00:00,2023-09-13 00:00:00,tx change
0002307652WE98A,10031580,T7528-U02,T7528,2023-09-13 00:00:00,,
0002413775WEB7B,10045009,T1703-U09,T1703,2022-05-01 00:00:00,2022-11-04 00:00:00,tx change
0002413775WEB7B,10045009,T7587-U03,T7587,2022-11-04 00:00:00,,
0002413818WE4DF,10036107,T1703-U09,T1703,2022-05-01 00:00:00,2022-11-04 00:00:00,tx change
0002413818WE4DF,10036107,T7587-U03,T7587,2022-11-04 00:00:00,,
0002413904WE468,10049294,T1703-U09,T1703,2022-05-01 00:00:00,2022-11-04 00:00:00,tx change
0002413904WE468,10049294,T7587-U03,T7587,2022-11-04 00:00:00,,
0002413912WEF4A,10049296,T1703-U09,T1703,2022-05-01 00:00:00,2022-11-04 00:00:00,tx change
0002413912WEF4A,10049296,T7587-U03,T7587,2022-11-04 00:00:00,,
0002413921WE472,,T1703-U09,T1703,2022-05-01 00:00:00,2022-11-04 00:00:00,tx change
0002413921WE472,,T7587-U03,T7587,2022-11-04 00:00:00,,
0002417165WE150,10049311,T1703-U06,T1703,2022-05-01 00:00:00,2022-11-04 00:00:00,tx change
0002417165WE150,10049311,T7587-U02,T7587,2022-11-04 00:00:00,,
0002417885WE2E3,10032524,T1703-U02,T1703,2022-05-01 00:00:00,2022-11-04 00:00:00,tx change
0002417885WE2E3,10032524,T7587-U04,T7587,2022-11-04 00:00:00,,
0002554918WE642,10065975,T6156-U01,T6156,2022-05-01 00:00:00,2023-03-23 00:00:00,Meter change
0002554918WE642,10074632,T6156-U01,T6156,2023-04-24 00:00:00,,
0002554923WEF6E,,T6156-U01,T6156,2022-05-01 00:00:00,2023-06-01 00:00:00,icp decom
0002617987WE3BA,10032694,T1645-U02,T1645,2022-05-01 00:00:00,2022-08-08 00:00:00,Meter change
0002617987WE3BA,10073096,T1645-U02,T1645,2022-08-08 00:00:00,,
0002617987WE3BA,10073102,T1645-U02,T1645,2022-08-08 00:00:00,,
0002620744WEBD2,10038338,T2328-U01,T2328,2022-05-01 00:00:00,2023-10-20 00:00:00,icp decom
0002630985WEE92,10037599,T1678-U04,T1678,2022-05-01 00:00:00,2022-07-28 00:00:00,icp decom
0002701933WE94F,10053229,T1586-U03,T1586,2022-05-01 00:00:00,2022-11-17 00:00:00,tx change
0002701933WE94F,10053229,T7481-U02,T7481,2022-11-17 00:00:00,,
0002701934WE485,10059672,T1586-U03,T1586,2022-05-01 00:00:00,2022-11-17 00:00:00,tx change
0002701934WE485,10059672,T7481-U03,T7481,2022-11-17 00:00:00,,
0002701935WE8C0,10059670,T1586-U03,T1586,2022-05-01 00:00:00,2022-11-17 00:00:00,tx change
0002701935WE8C0,10059670,T7481-U03,T7481,2022-11-17 00:00:00,,
0002701943WEC12,,T6366-U01,T6366,2022-05-01 00:00:00,2023-03-20 00:00:00,icp decom
0002701945WED9D,10062099,T6366-U01,T6366,2022-05-01 00:00:00,2023-02-01 00:00:00,icp decom
0002715105WE154,10001367,T6581-U01,T6581,2022-05-01 00:00:00,2023-11-14 00:00:00,tx change
0002715105WE154,10001367,T7636-U04,T7636,2023-11-14 00:00:00,,
0002715107WE1D1,10001370,T6581-U01,T6581,2022-05-01 00:00:00,2023-11-14 00:00:00,tx change
0002715107WE1D1,10001370,T7636-U04,T7636,2023-11-14 00:00:00,,
0002715128WE35A,10001369,T6581-U01,T6581,2022-05-01 00:00:00,2023-11-14 00:00:00,tx change
0002715128WE35A,10001369,T7636-U02,T7636,2023-11-14 00:00:00,,
0002715129WEF1F,10044229,T6581-U01,T6581,2022-05-01 00:00:00,2023-11-14 00:00:00,tx change
0002715129WEF1F,10065919,T6581-U01,T6581,2022-05-01 00:00:00,2023-11-14 00:00:00,tx change
0002715129WEF1F,10044229,T7636-U02,T7636,2023-11-14 00:00:00,,
0002715129WEF1F,10065919,T7636-U02,T7636,2023-11-14 00:00:00,,
0002730535WE440,10001327,T1635-U01,T1635,2022-05-01 00:00:00,2023-04-17 00:00:00,Meter change
0002730535WE440,10075248,T1635-U01,T1635,2023-04-17 00:00:00,,
0002806245WE489,10070973,T1904-U01,T1904,2022-05-01 00:00:00,2024-07-18 00:00:00,Meter change
0002806245WE489,10075408,T1904-U01,T1904,2024-07-18 00:00:00,,
0002818785WE642,10052870,T6147-U05,T6147,2022-05-01 00:00:00,2024-07-09 00:00:00,Meter change
0002818785WE642,10077174,T6147-U05,T6147,2024-07-09 00:00:00,,
0002818785WE642,10077176,T6147-U05,T6147,2024-07-09 00:00:00,,
0002818787WE6C7,10005117,T6147-U05,T6147,2022-05-01 00:00:00,2023-05-01 00:00:00,Meter change
0002818787WE6C7,10075242,T6147-U05,T6147,2023-05-01 00:00:00,,
0002828035WEADE,10052637,T981-U03,T981,2022-05-01 00:00:00,2023-05-25 00:00:00,Meter change
0002828035WEADE,10074750,T981-U03,T981,2023-05-25 00:00:00,,
0002835001WEEED,,T2035-U03,T2035,2022-05-01 00:00:00,2022-11-18 00:00:00,icp decom
0002912865WE9DB,10022893,T3421-U01,T3421,2022-05-01 00:00:00,2023-12-05 00:00:00,tx change
0002912865WE9DB,10022893,T7519-U02,T7519,2023-12-05 00:00:00,,
0002912866WE51B,,T3421-U01,T3421,2022-05-01 00:00:00,2023-12-05 00:00:00,tx change
0002912866WE51B,,T7519-U01,T7519,2023-12-05 00:00:00,,
0002912922WEFB0,10022918,T3421-U01,T3421,2022-05-01 00:00:00,2023-12-05 00:00:00,tx change
0002912922WEFB0,10022918,T7519-U01,T7519,2023-12-05 00:00:00,,
0002912925WE27A,10022921,T3421-U01,T3421,2022-05-01 00:00:00,2023-12-05 00:00:00,tx change
0002912925WE27A,10022921,T7519-U01,T7519,2023-12-05 00:00:00,,
0002935513WE5AC,10030741,T5884-U04,T5884,2022-05-01 00:00:00,2024-02-21 00:00:00,icp decom
0003028925WE4B2,10029556,T3133-U06,T3133,2022-05-01 00:00:00,2023-05-10 00:00:00,Meter change
0003028925WE4B2,10075201,T3133-U06,T3133,2023-05-10 00:00:00,,
0003032155WE743,10029810,T3910-U03,T3910,2022-05-01 00:00:00,2022-12-21 00:00:00,tx change
0003032155WE743,10029810,T7342-U04,T7342,2022-12-21 00:00:00,,
0003032165WE0BB,10029801,T3910-U03,T3910,2022-05-01 00:00:00,2022-12-21 00:00:00,tx change
0003032165WE0BB,10029801,T7342-U04,T7342,2022-12-21 00:00:00,,
0003046592WED5E,10030302,T6345-U03,T6345,2022-05-01 00:00:00,2022-05-29 00:00:00,tx change
0003046592WED5E,10030302,T7478-U01,T7478,2022-05-29 00:00:00,,
0003046595WE094,10065632,T392-U01,T392,2022-05-01 00:00:00,2023-03-29 00:00:00,tx change
0003046595WE094,10065632,T7407-U01,T7407,2023-03-29 00:00:00,,
0003046688WE661,10033262,T2475-U03,T2475,2022-05-01 00:00:00,2024-05-03 00:00:00,Meter change
0003046688WE661,10075463,T2475-U03,T2475,2024-05-03 00:00:00,,
0003126405WE043,10012832,T553-U04,T553,2022-05-01 00:00:00,2023-07-27 00:00:00,tx change
0003126405WE043,10012832,T7445-U02,T7445,2023-07-27 00:00:00,,
0003126485WE509,,T553-U04,T553,2022-05-01 00:00:00,2023-07-27 00:00:00,tx change
0003126485WE509,,T7445-U02,T7445,2023-07-27 00:00:00,,
0003126496WE364,10027175,T553-U04,T553,2022-05-01 00:00:00,2023-07-27 00:00:00,tx change
0003126496WE364,10027175,T7445-U02,T7445,2023-07-27 00:00:00,,
0003126497WEF21,10011701,T553-U04,T553,2022-05-01 00:00:00,2023-07-27 00:00:00,tx change
0003126497WEF21,10011701,T7445-U02,T7445,2023-07-27 00:00:00,,
0003126498WE0FF,10065237,T553-U04,T553,2022-05-01 00:00:00,2023-07-27 00:00:00,tx change
0003126498WE0FF,10065237,T7445-U02,T7445,2023-07-27 00:00:00,,
0003126504WE502,10065236,T553-U04,T553,2022-05-01 00:00:00,2023-07-27 00:00:00,tx change
0003126504WE502,10065236,T7445-U02,T7445,2023-07-27 00:00:00,,
0003126506WE587,10066614,T553-U04,T553,2022-05-01 00:00:00,2023-07-27 00:00:00,tx change
0003126506WE587,10066614,T7445-U02,T7445,2023-07-27 00:00:00,,
0003126732WE972,,T553-U01,T553,2022-05-01 00:00:00,2023-07-27 00:00:00,tx change
0003126732WE972,,T7445-U01,T7445,2023-07-27 00:00:00,,
0003126734WE8FD,10027386,T553-U01,T553,2022-05-01 00:00:00,2023-07-27 00:00:00,tx change
0003126734WE8FD,10027386,T7445-U01,T7445,2023-07-27 00:00:00,,
0003126736WE878,10046231,T553-U01,T553,2022-05-01 00:00:00,2023-07-27 00:00:00,tx change
0003126736WE878,10046231,T7445-U01,T7445,2023-07-27 00:00:00,,
0003135902WE280,10056166,T553-U01,T553,2022-05-01 00:00:00,2023-07-27 00:00:00,tx change
0003135902WE280,10056166,T7445-U01,T7445,2023-07-27 00:00:00,,
0003135905WEF4A,10056163,T553-U01,T553,2022-05-01 00:00:00,2023-07-27 00:00:00,tx change
0003135905WEF4A,10056163,T7445-U01,T7445,2023-07-27 00:00:00,,
0003135908WE011,10063613,T553-U01,T553,2022-05-01 00:00:00,2023-07-27 00:00:00,tx change
0003135908WE011,10063613,T7445-U01,T7445,2023-07-27 00:00:00,,
0003135912WE82D,10056168,T553-U01,T553,2022-05-01 00:00:00,2023-07-27 00:00:00,tx change
0003135912WE82D,10056168,T7445-U01,T7445,2023-07-27 00:00:00,,
0003135915WE5E7,10066439,T553-U01,T553,2022-05-01 00:00:00,2023-07-27 00:00:00,tx change
0003135915WE5E7,10066439,T7445-U01,T7445,2023-07-27 00:00:00,,
0003140183WE61B,10029052,T2385-U03,T2385,2022-05-01 00:00:00,2022-11-25 00:00:00,meter removed
0003140183WE61B,10029776,T2385-U03,T2385,2022-05-01 00:00:00,,
0003204921WEF2D,10030261,T5355-U03,T5355,2022-05-01 00:00:00,2023-03-16 00:00:00,Meter change
0003204921WEF2D,10075222,T5355-U03,T5355,2023-03-16 00:00:00,,
0003204922WE3ED,10066620,T5355-U02,T5355,2022-05-01 00:00:00,2023-02-17 00:00:00,Meter change
0003204922WE3ED,10075635,T5355-U02,T5355,2023-02-17 00:00:00,,
0004002635WEFBD,,T558-U01,T558,2022-05-01 00:00:00,2024-03-10 00:00:00,tx change
0004002635WEFBD,,T1620-U03,T1620,2024-03-10 00:00:00,,
0004008269WE6EA,10006409,T372-U02,T372,2022-05-01 00:00:00,2023-05-16 00:00:00,tx change
0004008269WE6EA,10006409,T4955-U01,T4955,2023-05-16 00:00:00,,
0004010002WE828,10065509,T2109-U01,T2109,2022-05-01 00:00:00,2023-05-12 00:00:00,Meter change
0004010002WE828,10075188,T2109-U01,T2109,2023-05-12 00:00:00,,
0004045103WE93D,10046829,T3424-U01,T3424,2022-05-01 00:00:00,2023-05-31 00:00:00,Meter change
0004045103WE93D,10076086,T3424-U01,T3424,2023-05-31 00:00:00,,
0004104259WEEFE,10064043,T3867-U02,T3867,2022-05-01 00:00:00,2022-05-07 00:00:00,Meter change
0004104259WEEFE,10073042,T3867-U02,T3867,2022-05-07 00:00:00,,
0004109921WE099,10034377,T4917-U01,T4917,2022-05-01 00:00:00,2023-09-13 00:00:00,tx change
0004109921WE099,10034377,T6583-U01,T6583,2023-09-13 00:00:00,,
0004109922WEC59,10038292,T4917-U01,T4917,2022-05-01 00:00:00,2023-09-13 00:00:00,tx change
0004109922WEC59,10038292,T6583-U01,T6583,2023-09-13 00:00:00,,
0004123297WE727,10034428,T1321-U02,T1321,2022-05-01 00:00:00,2024-03-28 00:00:00,icp decom
0004123359WEA57,10039842,T1321-U02,T1321,2022-05-01 00:00:00,2022-09-22 00:00:00,icp decom
0004123607WE4C1,,T1671-U01,T1671,2022-05-01 00:00:00,2024-07-03 00:00:00,icp decom
0004329065WEB2A,10012555,T1028-U04,T1028,2022-05-01 00:00:00,2023-06-30 00:00:00,tx change
0004329065WEB2A,10012555,T5047-U01,T5047,2023-06-30 00:00:00,,
0004329963WE3AC,10020301,T1028-U04,T1028,2022-05-01 00:00:00,2023-06-30 00:00:00,tx change
0004329963WE3AC,10020301,T5047-U01,T5047,2023-06-30 00:00:00,,
0004329966WEEE3,10017040,T1028-U04,T1028,2022-05-01 00:00:00,2023-06-30 00:00:00,tx change
0004329966WEEE3,10017040,T5047-U01,T5047,2023-06-30 00:00:00,,
0004329973WE901,,T1028-U04,T1028,2022-05-01 00:00:00,2023-06-30 00:00:00,tx change
0004329973WE901,,T5047-U01,T5047,2023-06-30 00:00:00,,
0004337419WE149,10013924,T3142-U02,T3142,2022-05-01 00:00:00,2023-11-22 00:00:00,icp decom
0004337424WE9EA,10013813,T3142-U02,T3142,2022-05-01 00:00:00,2023-11-22 00:00:00,icp decom
0004337428WEAF4,10013925,T3142-U02,T3142,2022-05-01 00:00:00,2023-11-22 00:00:00,icp decom
0004337583WE53B,10023497,T3142-U02,T3142,2022-05-01 00:00:00,2023-04-11 00:00:00,icp decom
0004411858WEAA3,10022160,T4976-U05,T4976,2022-05-01 00:00:00,2022-09-01 00:00:00,tx change
0004411858WEAA3,10022160,T1169-U01,T1169,2022-09-01 00:00:00,,
0004411921WE8AB,10031579,T4976-U05,T4976,2022-05-01 00:00:00,2022-09-01 00:00:00,tx change
0004411921WE8AB,10031579,T1169-U01,T1169,2022-09-01 00:00:00,,
0004411929WEABF,10031565,T4976-U05,T4976,2022-05-01 00:00:00,2022-09-01 00:00:00,tx change
0004411929WEABF,10031565,T1169-U01,T1169,2022-09-01 00:00:00,,
0004411937WE389,10022200,T4976-U05,T4976,2022-05-01 00:00:00,2022-09-01 00:00:00,tx change
0004411937WE389,10022200,T1169-U01,T1169,2022-09-01 00:00:00,,
0004411945WE651,10022199,T4976-U05,T4976,2022-05-01 00:00:00,2022-09-01 00:00:00,tx change
0004411945WE651,10022199,T1169-U01,T1169,2022-09-01 00:00:00,2024-08-28 00:00:00,icp decom
0004411962WE6CE,10022165,T4976-U05,T4976,2022-05-01 00:00:00,2022-09-01 00:00:00,tx change
0004411962WE6CE,10022165,T1169-U01,T1169,2022-09-01 00:00:00,,
0004413175WE2E4,10018408,T1844-U02,T1844,2022-05-01 00:00:00,2023-09-20 00:00:00,tx change
0004413175WE2E4,10018408,T7695-U04,T7695,2023-09-20 00:00:00,,
0004413205WE4BA,10018417,T1844-U03,T1844,2022-05-01 00:00:00,2023-09-20 00:00:00,tx change
0004413205WE4BA,10018417,T7695-U04,T7695,2023-09-20 00:00:00,,
0004413507WEB3D,,T773-U04,T773,2022-05-01 00:00:00,2023-09-19 00:00:00,tx change
0004413507WEB3D,,T7670-U01,T7670,2023-09-19 00:00:00,,
0004413631WEE49,10020799,T773-U04,T773,2022-05-01 00:00:00,2023-09-19 00:00:00,tx change
0004413631WEE49,10020799,T7670-U01,T7670,2023-09-19 00:00:00,,
0004413632WE289,10031343,T773-U04,T773,2022-05-01 00:00:00,2023-09-19 00:00:00,tx change
0004413632WE289,10031343,T7670-U01,T7670,2023-09-19 00:00:00,,
0004413687WED74,10018489,T773-U03,T773,2022-05-01 00:00:00,2023-09-19 00:00:00,tx change
0004413687WED74,10018489,T7670-U02,T7670,2023-09-19 00:00:00,,
0004413695WE75C,10019217,T773-U03,T773,2022-05-01 00:00:00,2023-09-19 00:00:00,tx change
0004413695WE75C,10019217,T7670-U02,T7670,2023-09-19 00:00:00,,
0004413715WEB12,10018492,T773-U03,T773,2022-05-01 00:00:00,2023-09-19 00:00:00,tx change
0004413715WEB12,10018492,T7670-U02,T7670,2023-09-19 00:00:00,,
0004413745WE31A,10063592,T773-U03,T773,2022-05-01 00:00:00,2023-09-19 00:00:00,tx change
0004413745WE31A,10063592,T7670-U02,T7670,2023-09-19 00:00:00,,
0004413785WE4F5,10031340,T773-U04,T773,2022-05-01 00:00:00,2023-09-19 00:00:00,tx change
0004413785WE4F5,10031340,T7670-U01,T7670,2023-09-19 00:00:00,,
0004413795WEE58,10018490,T773-U04,T773,2022-05-01 00:00:00,2023-09-19 00:00:00,tx change
0004413795WEE58,10018490,T7670-U01,T7670,2023-09-19 00:00:00,,
